여행 ID,관광지,여행일수,여행 동반자 관계,여행 동반자 연령대,성별,나이,product_id,전반적 만족도 점수,카테고리
b_b006115,푸꾸옥,2,연인,20대,남,30,TC06692960,5,투어&액티비티
b_b006116,푸꾸옥,2,,,여,30,TC87822785,4,0.5박&모닝&샌드투어
b_b006116,푸꾸옥,2,,,여,30,TC68194648,4,티켓&푸드
b_b006118,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",남,30,TC44777436,4,투어&액티비티
b_b006118,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",남,30,TC94999223,4,투어&액티비티
b_b006120,푸꾸옥,2,연인,20대,남,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006120,푸꾸옥,2,연인,20대,남,20,TC81441490,5,티켓&푸드
b_b006125,푸꾸옥,2,친구,20대,여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006125,푸꾸옥,2,친구,20대,여,20,TC23570653,5,티켓&푸드
b_b006126,푸꾸옥,2,연인,30대,남,30,TC72250628,5,투어&액티비티
b_b006126,푸꾸옥,2,연인,30대,남,30,TC06692960,5,투어&액티비티
b_b006144,푸꾸옥,2,자녀,10대,남,40,TC27705469,5,투어&액티비티
b_b006144,푸꾸옥,2,자녀,10대,남,40,TC45885367,4,투어&액티비티
b_b006153,푸꾸옥,2,연인,30대,여,20,TC27705469,5,투어&액티비티
b_b006153,푸꾸옥,2,연인,30대,여,20,TC45885367,5,투어&액티비티
b_b006156,푸꾸옥,2,자녀,20대,여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006156,푸꾸옥,2,자녀,20대,여,20,TC45885367,5,투어&액티비티
b_b006157,푸꾸옥,2,친구,20대,남,20,TC87822785,5,0.5박&모닝&샌드투어
b_b006157,푸꾸옥,2,친구,20대,남,20,TC68194648,5,티켓&푸드
b_b006161,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006161,푸꾸옥,2,,,여,30,TC06735063,5,투어&액티비티
b_b006163,푸꾸옥,2,,,남,40,TC90688822,5,투어&액티비티
b_b006163,푸꾸옥,2,,,남,40,TC77161560,5,투어&액티비티
b_b006171,푸꾸옥,2,연인,30대,여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006171,푸꾸옥,2,연인,30대,여,20,TC45885367,4,투어&액티비티
b_b006175,푸꾸옥,2,"친구, 친구, 친구, 친구, 친구, 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","20대, 20대, 20대, 20대, 20대, 20대, 30대, 30대",남,20,TC87822785,5,0.5박&모닝&샌드투어
b_b006175,푸꾸옥,2,"친구, 친구, 친구, 친구, 친구, 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","20대, 20대, 20대, 20대, 20대, 20대, 30대, 30대",남,20,TC70280895,5,스파
b_b006186,푸꾸옥,2,,,여,20,TC81441490,5,티켓&푸드
b_b006186,푸꾸옥,2,,,여,20,TC45725173,5,투어&액티비티
b_b006205,푸꾸옥,2,,,남,30,TC91361882,5,티켓&푸드
b_b006205,푸꾸옥,2,,,남,30,TC23570653,5,티켓&푸드
b_b006208,푸꾸옥,2,연인,20대,남,30,TC08131429,5,티켓&푸드
b_b006208,푸꾸옥,2,연인,20대,남,30,TC04038532,5,티켓&푸드
b_b006218,푸꾸옥,2,,,여,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006218,푸꾸옥,2,,,여,30,TC81441490,5,티켓&푸드
b_b006222,푸꾸옥,2,연인,30대,여,30,TC72250628,5,투어&액티비티
b_b006222,푸꾸옥,2,연인,30대,여,30,TC06692960,5,투어&액티비티
b_b006238,푸꾸옥,2,연인,30대,여,30,TC81441490,5,티켓&푸드
b_b006238,푸꾸옥,2,연인,30대,여,30,TC45725173,5,투어&액티비티
b_b006241,푸꾸옥,2,연인,20대,남,20,TC08131429,5,티켓&푸드
b_b006241,푸꾸옥,2,연인,20대,남,20,TC04038532,4,티켓&푸드
b_b006256,푸꾸옥,2,배우자,30대,남,40,TC81441490,5,티켓&푸드
b_b006256,푸꾸옥,2,배우자,30대,남,40,TC45725173,5,투어&액티비티
b_b006261,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006261,푸꾸옥,2,,,여,30,TC23570653,4,티켓&푸드
b_b006262,푸꾸옥,2,,,여,30,TC81441490,5,티켓&푸드
b_b006262,푸꾸옥,2,,,여,30,TC45725173,5,투어&액티비티
b_b006266,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC72250628,5,투어&액티비티
b_b006266,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC06692960,5,투어&액티비티
b_b006277,푸꾸옥,2,연인,30대,여,30,TC72250628,5,투어&액티비티
b_b006277,푸꾸옥,2,연인,30대,여,30,TC06692960,5,투어&액티비티
b_b006280,푸꾸옥,2,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, ~9세이하",여,40,TC01725747,5,0.5박&모닝&샌드투어
b_b006280,푸꾸옥,2,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, ~9세이하",여,40,TC06692960,3,투어&액티비티
b_b006282,푸꾸옥,2,연인,20대,남,20,TC08131429,5,티켓&푸드
b_b006282,푸꾸옥,2,연인,20대,남,20,TC68194648,5,티켓&푸드
b_b006288,푸꾸옥,2,"친구, 자녀","30대, ~9세이하",여,30,TC45885367,5,투어&액티비티
b_b006288,푸꾸옥,2,"친구, 자녀","30대, ~9세이하",여,30,TC27705469,5,투어&액티비티
b_b006290,푸꾸옥,2,연인,20대,남,20,TC45535144,5,투어&액티비티
b_b006290,푸꾸옥,2,연인,20대,남,20,TC14495540,5,투어&액티비티
b_b006294,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC45885367,5,투어&액티비티
b_b006294,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC72250628,4,투어&액티비티
b_b006302,푸꾸옥,3,,,여,50,TC69355731,5,0.5박&모닝&샌드투어
b_b006302,푸꾸옥,3,,,여,50,TC90688822,5,투어&액티비티
b_b006302,푸꾸옥,3,,,여,50,TC06735063,4,투어&액티비티
b_b006303,푸꾸옥,2,연인,20대,남,20,TC87822785,4,0.5박&모닝&샌드투어
b_b006303,푸꾸옥,2,연인,20대,남,20,TC81441490,4,티켓&푸드
b_b006313,푸꾸옥,2,,,남,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006313,푸꾸옥,2,,,남,30,TC68194648,4,티켓&푸드
b_b006315,푸꾸옥,2,,,여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006315,푸꾸옥,2,,,여,20,TC06692960,4,투어&액티비티
b_b006316,푸꾸옥,3,연인,30대,여,20,TC87822785,4,0.5박&모닝&샌드투어
b_b006316,푸꾸옥,3,연인,30대,여,20,TC68194648,4,티켓&푸드
b_b006316,푸꾸옥,3,연인,30대,여,20,TC67014260,4,투어&액티비티
b_b006321,푸꾸옥,2,친구,30대,남,30,TC64977041,5,투어&액티비티
b_b006321,푸꾸옥,2,친구,30대,남,30,TC14615693,5,투어&액티비티
b_b006325,푸꾸옥,2,"자녀, 친구, 기타","~9세이하, 30대, ~9세이하",여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006325,푸꾸옥,2,"자녀, 친구, 기타","~9세이하, 30대, ~9세이하",여,30,TC91050407,5,투어&액티비티
b_b006331,푸꾸옥,2,,,여,20,TC87822785,5,0.5박&모닝&샌드투어
b_b006331,푸꾸옥,2,,,여,20,TC81441490,5,티켓&푸드
b_b006333,푸꾸옥,2,"배우자, 자녀, 자녀, 자녀","40대, ~9세이하, ~9세이하, ~9세이하",여,30,TC81441490,5,티켓&푸드
b_b006333,푸꾸옥,2,"배우자, 자녀, 자녀, 자녀","40대, ~9세이하, ~9세이하, ~9세이하",여,30,TC45725173,2,투어&액티비티
b_b006336,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC35139253,5,0.5박&모닝&샌드투어
b_b006336,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC91361882,4,티켓&푸드
b_b006344,푸꾸옥,2,자녀,~9세이하,여,20,TC87822785,5,0.5박&모닝&샌드투어
b_b006344,푸꾸옥,2,자녀,~9세이하,여,20,TC81441490,4,티켓&푸드
b_b006346,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC01725747,5,0.5박&모닝&샌드투어
b_b006346,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC06735063,3,투어&액티비티
b_b006349,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, 10대",여,40,TC72250628,5,투어&액티비티
b_b006349,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, 10대",여,40,TC06692960,4,투어&액티비티
b_b006351,푸꾸옥,2,,,여,30,TC91361882,5,티켓&푸드
b_b006351,푸꾸옥,2,,,여,30,TC23570653,5,티켓&푸드
b_b006353,푸꾸옥,2,배우자,30대,여,30,TC27705469,5,투어&액티비티
b_b006353,푸꾸옥,2,배우자,30대,여,30,TC45885367,4,투어&액티비티
b_b006366,푸꾸옥,2,연인,20대,여,20,TC87822785,5,0.5박&모닝&샌드투어
b_b006366,푸꾸옥,2,연인,20대,여,20,TC90688822,4,투어&액티비티
b_b006377,푸꾸옥,2,친구,20대,여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006377,푸꾸옥,2,친구,20대,여,20,TC81441490,5,티켓&푸드
b_b006384,푸꾸옥,2,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, 10대",남,40,TC87822785,5,0.5박&모닝&샌드투어
b_b006384,푸꾸옥,2,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, 10대",남,40,TC23570653,5,티켓&푸드
b_b006389,푸꾸옥,2,,,여,40,TC91361882,5,티켓&푸드
b_b006389,푸꾸옥,2,,,여,40,TC23570653,5,티켓&푸드
b_b006390,푸꾸옥,2,"자녀, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006390,푸꾸옥,2,"자녀, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC27705469,5,투어&액티비티
b_b006401,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006401,푸꾸옥,2,,,여,30,TC81441490,5,티켓&푸드
b_b006402,푸꾸옥,2,,,남,20,TC87822785,4,0.5박&모닝&샌드투어
b_b006402,푸꾸옥,2,,,남,20,TC44313497,4,투어&액티비티
b_b006417,푸꾸옥,2,"자녀, 배우자, 형제/자매","30대, 60대, 20대",남,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006417,푸꾸옥,2,"자녀, 배우자, 형제/자매","30대, 60대, 20대",남,30,TC68194648,4,티켓&푸드
b_b006422,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006422,푸꾸옥,2,,,여,30,TC81441490,5,티켓&푸드
b_b006425,푸꾸옥,2,연인,20대,여,20,TC81441490,5,티켓&푸드
b_b006425,푸꾸옥,2,연인,20대,여,20,TC00325630,4,스파
b_b006430,푸꾸옥,3,친구,30대,여,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006430,푸꾸옥,3,친구,30대,여,30,TC94999223,4,투어&액티비티
b_b006430,푸꾸옥,3,친구,30대,여,30,TC66017676,4,투어&액티비티
b_b006447,푸꾸옥,3,"배우자, 자녀, 기타","50대, 30대, 30대",남,60,TC69108144,5,투어&액티비티
b_b006447,푸꾸옥,3,"배우자, 자녀, 기타","50대, 30대, 30대",남,60,TC81441490,5,티켓&푸드
b_b006447,푸꾸옥,3,"배우자, 자녀, 기타","50대, 30대, 30대",남,60,TC44777436,4,투어&액티비티
b_b006455,푸꾸옥,3,배우자,30대,남,30,TC45885367,5,투어&액티비티
b_b006455,푸꾸옥,3,배우자,30대,남,30,TC72250628,5,투어&액티비티
b_b006455,푸꾸옥,3,배우자,30대,남,30,TC49957002,5,투어&액티비티
b_b006456,푸꾸옥,3,"배우자, 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","50대, 50대, 50대",남,50,TC23570653,5,티켓&푸드
b_b006456,푸꾸옥,3,"배우자, 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","50대, 50대, 50대",남,50,TC81441490,5,티켓&푸드
b_b006456,푸꾸옥,3,"배우자, 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","50대, 50대, 50대",남,50,TC49957002,4,투어&액티비티
b_b006458,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,30,TC81441490,4,티켓&푸드
b_b006458,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,30,TC45725173,4,투어&액티비티
b_b006458,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,30,TC68194648,5,티켓&푸드
b_b006460,푸꾸옥,3,"친구, 친구","30대, 30대",여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006460,푸꾸옥,3,"친구, 친구","30대, 30대",여,20,TC45885367,5,투어&액티비티
b_b006460,푸꾸옥,3,"친구, 친구","30대, 30대",여,20,TC27705469,5,투어&액티비티
b_b006467,푸꾸옥,3,"배우자, 자녀","30대, 10대",남,40,TC01725747,5,0.5박&모닝&샌드투어
b_b006467,푸꾸옥,3,"배우자, 자녀","30대, 10대",남,40,TC81441490,5,티켓&푸드
b_b006467,푸꾸옥,3,"배우자, 자녀","30대, 10대",남,40,TC06692960,5,투어&액티비티
b_b006468,푸꾸옥,3,연인,20대,남,30,TC45535144,5,투어&액티비티
b_b006468,푸꾸옥,3,연인,20대,남,30,TC06735063,5,투어&액티비티
b_b006468,푸꾸옥,3,연인,20대,남,30,TC90688822,5,투어&액티비티
b_b006469,푸꾸옥,3,"배우자, 자녀, 자녀","50대, 10대, 10대",남,40,TC01725747,5,0.5박&모닝&샌드투어
b_b006469,푸꾸옥,3,"배우자, 자녀, 자녀","50대, 10대, 10대",남,40,TC81441490,5,티켓&푸드
b_b006469,푸꾸옥,3,"배우자, 자녀, 자녀","50대, 10대, 10대",남,40,TC06692960,5,투어&액티비티
b_b006472,푸꾸옥,3,배우자,50대,남,50,TC01725747,5,0.5박&모닝&샌드투어
b_b006472,푸꾸옥,3,배우자,50대,남,50,TC45885367,4,투어&액티비티
b_b006472,푸꾸옥,3,배우자,50대,남,50,TC06692960,5,투어&액티비티
b_b006473,푸꾸옥,3,,,남,20,TC72250628,5,투어&액티비티
b_b006473,푸꾸옥,3,,,남,20,TC06692960,5,투어&액티비티
b_b006473,푸꾸옥,3,,,남,20,TC49957002,4,투어&액티비티
b_b006475,푸꾸옥,3,배우자,40대,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006475,푸꾸옥,3,배우자,40대,여,30,TC81441490,5,티켓&푸드
b_b006475,푸꾸옥,3,배우자,40대,여,30,TC06692960,5,투어&액티비티
b_b006488,푸꾸옥,3,연인,20대,남,30,TC81441490,5,티켓&푸드
b_b006488,푸꾸옥,3,연인,20대,남,30,TC45725173,4,투어&액티비티
b_b006488,푸꾸옥,3,연인,20대,남,30,TC68194648,4,티켓&푸드
b_b006501,푸꾸옥,2,"배우자, 자녀","60대, 30대",여,30,TC81441490,5,티켓&푸드
b_b006501,푸꾸옥,2,"배우자, 자녀","60대, 30대",여,30,TC45725173,5,투어&액티비티
b_b006511,푸꾸옥,2,"배우자, 자녀, 자녀","50대, 30대, 30대",남,60,TC87822785,5,0.5박&모닝&샌드투어
b_b006511,푸꾸옥,2,"배우자, 자녀, 자녀","50대, 30대, 30대",남,60,TC05435273,5,티켓&푸드
b_b006517,푸꾸옥,2,"배우자, 자녀","40대, ~9세이하",여,40,TC87822785,4,0.5박&모닝&샌드투어
b_b006517,푸꾸옥,2,"배우자, 자녀","40대, ~9세이하",여,40,TC81441490,3,티켓&푸드
b_b006518,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC04038532,5,티켓&푸드
b_b006518,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC05435273,5,티켓&푸드
b_b006518,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC08131429,5,티켓&푸드
b_b006521,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC45535144,4,투어&액티비티
b_b006521,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC14495540,4,투어&액티비티
b_b006521,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC06692960,5,투어&액티비티
b_b006531,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006531,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC81441490,5,티켓&푸드
b_b006540,푸꾸옥,2,,,여,30,TC27705469,5,투어&액티비티
b_b006540,푸꾸옥,2,,,여,30,TC45885367,4,투어&액티비티
b_b006548,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC01725747,1,0.5박&모닝&샌드투어
b_b006548,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC81441490,5,티켓&푸드
b_b006548,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC06692960,3,투어&액티비티
b_b006558,푸꾸옥,3,연인,30대,여,30,TC81441490,4,티켓&푸드
b_b006558,푸꾸옥,3,연인,30대,여,30,TC45725173,4,투어&액티비티
b_b006558,푸꾸옥,3,연인,30대,여,30,TC68194648,4,티켓&푸드
b_b006563,푸꾸옥,3,"배우자, 자녀","40대, ~9세이하",여,40,TC81441490,5,티켓&푸드
b_b006563,푸꾸옥,3,"배우자, 자녀","40대, ~9세이하",여,40,TC45725173,5,투어&액티비티
b_b006563,푸꾸옥,3,"배우자, 자녀","40대, ~9세이하",여,40,TC68194648,4,티켓&푸드
b_b006568,푸꾸옥,3,친구,30대,여,30,TC89765246,5,0.5박&모닝&샌드투어
b_b006568,푸꾸옥,3,친구,30대,여,30,TC13501156,5,투어&액티비티
b_b006568,푸꾸옥,3,친구,30대,여,30,TC79654972,5,투어&액티비티
b_b006571,푸꾸옥,3,,,남,50,TC93632007,5,0.5박&모닝&샌드투어
b_b006571,푸꾸옥,3,,,남,50,TC81441490,5,티켓&푸드
b_b006571,푸꾸옥,3,,,남,50,TC79688973,5,스파
b_b006572,푸꾸옥,3,,,여,30,TC81441490,5,티켓&푸드
b_b006572,푸꾸옥,3,,,여,30,TC51488453,5,스파
b_b006572,푸꾸옥,3,,,여,30,TC94393852,5,스파
b_b006574,푸꾸옥,2,"친구, 친구, 친구","40대, 40대, 40대",여,40,TC87822785,5,0.5박&모닝&샌드투어
b_b006574,푸꾸옥,2,"친구, 친구, 친구","40대, 40대, 40대",여,40,TC81441490,5,티켓&푸드
b_b006577,푸꾸옥,3,친구,30대,여,30,TC72250628,5,투어&액티비티
b_b006577,푸꾸옥,3,친구,30대,여,30,TC06692960,5,투어&액티비티
b_b006577,푸꾸옥,3,친구,30대,여,30,TC81441490,5,티켓&푸드
b_b006583,푸꾸옥,3,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006583,푸꾸옥,3,,,여,30,TC81441490,5,티켓&푸드
b_b006583,푸꾸옥,3,,,여,30,TC06692960,5,투어&액티비티
b_b006588,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",남,30,TC45535144,5,투어&액티비티
b_b006588,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",남,30,TC06735063,4,투어&액티비티
b_b006588,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",남,30,TC90688822,5,투어&액티비티
b_b006590,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC87822785,4,0.5박&모닝&샌드투어
b_b006590,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC68194648,3,티켓&푸드
b_b006591,푸꾸옥,2,연인,30대,남,30,TC87822785,4,0.5박&모닝&샌드투어
b_b006591,푸꾸옥,2,연인,30대,남,30,TC81441490,4,티켓&푸드
b_b006594,푸꾸옥,3,연인,30대,남,20,TC72250628,5,투어&액티비티
b_b006594,푸꾸옥,3,연인,30대,남,20,TC06692960,5,투어&액티비티
b_b006594,푸꾸옥,3,연인,30대,남,20,TC81441490,5,티켓&푸드
b_b006599,푸꾸옥,2,배우자,50대,남,50,TC01725747,5,0.5박&모닝&샌드투어
b_b006599,푸꾸옥,2,배우자,50대,남,50,TC44313497,4,투어&액티비티
b_b006603,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",여,40,TC91361882,5,티켓&푸드
b_b006603,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",여,40,TC23570653,4,티켓&푸드
b_b006611,푸꾸옥,3,"배우자, 자녀, 자녀, 자녀","40대, ~9세이하, ~9세이하, ~9세이하",남,40,TC87822785,5,0.5박&모닝&샌드투어
b_b006611,푸꾸옥,3,"배우자, 자녀, 자녀, 자녀","40대, ~9세이하, ~9세이하, ~9세이하",남,40,TC04038532,5,티켓&푸드
b_b006611,푸꾸옥,3,"배우자, 자녀, 자녀, 자녀","40대, ~9세이하, ~9세이하, ~9세이하",남,40,TC27705469,5,투어&액티비티
b_b006615,푸꾸옥,3,배우자,50대,여,50,TC81441490,5,티켓&푸드
b_b006615,푸꾸옥,3,배우자,50대,여,50,TC45725173,5,투어&액티비티
b_b006615,푸꾸옥,3,배우자,50대,여,50,TC68194648,5,티켓&푸드
b_b006619,푸꾸옥,3,"배우자, 자녀","40대, ~9세이하",남,40,TC08131429,5,티켓&푸드
b_b006619,푸꾸옥,3,"배우자, 자녀","40대, ~9세이하",남,40,TC04038532,5,티켓&푸드
b_b006619,푸꾸옥,3,"배우자, 자녀","40대, ~9세이하",남,40,TC68194648,5,티켓&푸드
b_b006621,푸꾸옥,2,,,남,50,TC08131429,5,티켓&푸드
b_b006621,푸꾸옥,2,,,남,50,TC04038532,4,티켓&푸드
b_b006623,푸꾸옥,3,연인,30대,여,30,TC90688822,4,투어&액티비티
b_b006623,푸꾸옥,3,연인,30대,여,30,TC94999223,4,투어&액티비티
b_b006623,푸꾸옥,3,연인,30대,여,30,TC66017676,4,투어&액티비티
b_b006626,푸꾸옥,2,,,남,20,TC04038532,4,티켓&푸드
b_b006626,푸꾸옥,2,,,남,20,TC05435273,4,티켓&푸드
b_b006631,푸꾸옥,3,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",여,30,TC81441490,5,티켓&푸드
b_b006631,푸꾸옥,3,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",여,30,TC45725173,4,투어&액티비티
b_b006631,푸꾸옥,3,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",여,30,TC68194648,4,티켓&푸드
b_b006632,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC72250628,5,투어&액티비티
b_b006632,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC06692960,5,투어&액티비티
b_b006632,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC81441490,4,티켓&푸드
b_b006636,푸꾸옥,2,연인,30대,여,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006636,푸꾸옥,2,연인,30대,여,20,TC72250628,5,투어&액티비티
b_b006655,푸꾸옥,2,,,여,50,TC01725747,4,0.5박&모닝&샌드투어
b_b006655,푸꾸옥,2,,,여,50,TC06735063,4,투어&액티비티
b_b006669,푸꾸옥,2,,,여,20,TC44777436,5,투어&액티비티
b_b006669,푸꾸옥,2,,,여,20,TC94999223,5,투어&액티비티
b_b006670,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC72250628,5,투어&액티비티
b_b006670,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC06692960,5,투어&액티비티
b_b006673,푸꾸옥,2,친구,30대,여,40,TC87822785,5,0.5박&모닝&샌드투어
b_b006673,푸꾸옥,2,친구,30대,여,40,TC91361882,5,티켓&푸드
b_b006675,푸꾸옥,2,형제/자매,30대,여,30,TC01725747,5,0.5박&모닝&샌드투어
b_b006675,푸꾸옥,2,형제/자매,30대,여,30,TC72250628,4,투어&액티비티
b_b006676,푸꾸옥,3,배우자,30대,여,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006676,푸꾸옥,3,배우자,30대,여,30,TC81441490,4,티켓&푸드
b_b006676,푸꾸옥,3,배우자,30대,여,30,TC45885367,3,투어&액티비티
b_b006688,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC81441490,4,티켓&푸드
b_b006688,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC45725173,4,투어&액티비티
b_b006688,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC68194648,4,티켓&푸드
b_b006697,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC72250628,5,투어&액티비티
b_b006697,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC06692960,5,투어&액티비티
b_b006697,푸꾸옥,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",여,30,TC49957002,4,투어&액티비티
b_b006698,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006698,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC68194648,5,티켓&푸드
b_b006698,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC08131429,5,티켓&푸드
b_b006704,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC72250628,4,투어&액티비티
b_b006704,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC06692960,4,투어&액티비티
b_b006704,푸꾸옥,3,"배우자, 자녀","30대, ~9세이하",여,30,TC81441490,4,티켓&푸드
b_b006707,푸꾸옥,3,연인,20대,남,30,TC87822785,5,0.5박&모닝&샌드투어
b_b006707,푸꾸옥,3,연인,20대,남,30,TC45885367,5,투어&액티비티
b_b006707,푸꾸옥,3,연인,20대,남,30,TC27705469,5,투어&액티비티
b_b006711,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC05435273,5,티켓&푸드
b_b006711,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC68194648,4,티켓&푸드
b_b006711,푸꾸옥,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC67014260,5,투어&액티비티
b_b006714,푸꾸옥,2,,,남,20,TC01725747,5,0.5박&모닝&샌드투어
b_b006714,푸꾸옥,2,,,남,20,TC06692960,4,투어&액티비티
b_b006719,푸꾸옥,3,배우자,30대,남,30,TC91361882,5,티켓&푸드
b_b006719,푸꾸옥,3,배우자,30대,남,30,TC23570653,5,티켓&푸드
b_b006719,푸꾸옥,3,배우자,30대,남,30,TC81441490,5,티켓&푸드
b_b006720,푸꾸옥,3,배우자,40대,남,40,TC90688822,4,투어&액티비티
